index,x,y,z,yaw,distance
698,698,0.00,0.00,0.00,0.00
699,699,0.00,0.00,0.00,0.00
700,700,0.00,0.00,0.00,0.00
701,701,0.00,0.00,0.00,0.00
702,702,0.00,0.00,0.00,0.00
703,703,0.00,0.00,0.00,0.00
704,704,0.00,0.00,0.00,0.00
705,705,0.00,0.00,0.00,0.00
706,706,0.00,0.00,0.00,0.00
707,707,0.00,0.00,0.00,0.00
708,708,0.00,0.00,0.00,0.00
709,709,0.00,0.00,0.00,0.00
710,710,0.00,0.00,0.00,0.00
711,711,0.00,0.00,0.00,0.00
712,712,0.00,0.00,0.00,0.00
713,713,0.00,0.00,0.00,0.00
714,714,0.00,0.00,0.00,0.00
715,715,0.00,0.00,0.00,0.00
716,716,0.00,0.00,0.00,0.00
717,717,0.00,0.00,0.00,0.00
718,718,0.00,0.00,0.00,0.00
719,719,0.00,0.00,0.00,0.00
720,720,0.00,0.00,0.00,0.00
721,721,0.00,0.00,0.00,0.00
722,722,0.00,0.00,0.00,0.00
723,723,0.00,0.00,0.00,0.00
724,724,0.00,0.00,0.00,0.00
725,725,0.00,0.00,0.00,0.00
726,726,0.00,0.00,0.00,0.00
727,727,0.00,0.00,0.00,0.00
728,728,0.00,0.00,0.00,0.00
729,729,0.00,0.00,0.00,0.00
730,730,0.00,0.00,0.00,0.00
731,731,0.00,0.00,0.00,0.00
732,732,0.00,0.00,0.00,0.00
733,733,0.00,0.00,0.00,0.00
734,734,0.00,0.00,0.00,0.00
735,735,0.00,0.00,0.00,0.00
736,736,0.00,0.00,0.00,0.00
737,737,0.00,0.00,0.00,0.00
738,738,0.00,0.00,0.00,0.00
739,739,0.00,0.00,0.00,0.00
740,740,0.00,0.00,0.00,0.00
741,741,0.00,0.00,0.00,0.00
742,742,0.00,0.00,0.00,0.00
743,743,0.00,0.00,0.00,0.00
744,744,0.00,0.00,0.00,0.00
745,745,0.00,0.00,0.00,0.00
746,746,0.00,0.00,0.00,0.00
747,747,0.00,0.00,0.00,0.00
748,748,0.00,0.00,0.00,0.00
749,749,0.00,0.00,0.00,0.00
750,750,0.00,0.00,0.00,0.00
751,751,0.00,0.00,0.00,0.00
752,752,0.00,0.00,0.00,0.00
753,753,0.00,0.00,0.00,0.00
754,754,0.00,0.00,0.00,0.00
755,755,0.00,0.00,0.00,0.00
756,756,0.00,0.00,0.00,0.00
757,757,0.00,0.00,0.00,0.00
758,758,0.00,0.00,0.00,0.00
759,759,0.00,0.00,0.00,0.00
760,760,0.00,0.00,0.00,0.00
761,761,0.00,0.00,0.00,0.00
762,762,0.00,0.00,0.00,0.00
763,763,0.00,0.00,0.00,0.00
764,764,0.00,0.00,0.00,0.00
765,765,0.00,0.00,0.00,0.00
766,766,0.00,0.00,0.00,0.00
767,767,0.00,0.00,0.00,0.00
768,768,0.00,0.00,0.00,0.00
769,769,0.00,0.00,0.00,0.00
770,770,0.00,0.00,0.00,0.00
771,771,0.00,0.00,0.00,0.00
772,772,0.00,0.00,0.00,0.00
773,773,0.00,0.00,0.00,0.00
774,774,0.00,0.00,0.00,0.00
775,775,0.00,0.00,0.00,0.00
776,776,0.00,0.00,0.00,0.00
777,777,0.00,0.00,0.00,0.00
778,778,0.00,0.00,0.00,0.00
779,779,0.00,0.00,0.00,0.00
780,780,0.00,0.00,0.00,0.00
781,781,0.00,0.00,0.00,0.00
782,782,0.00,0.00,0.00,0.00
783,783,0.00,0.00,0.00,0.00
784,784,0.00,0.00,0.00,0.00
785,785,0.00,0.00,0.00,0.00
786,786,0.00,0.00,0.00,0.00
787,787,0.00,0.00,0.00,0.00
788,788,0.00,0.00,0.00,0.00
789,789,0.00,0.00,0.00,0.00
790,790,0.00,0.00,0.00,0.00
791,791,0.00,0.00,0.00,0.00
792,792,0.00,0.00,0.00,0.00
793,793,0.00,0.00,0.00,0.00
794,794,0.00,0.00,0.00,0.00
795,795,0.00,0.00,0.00,0.00
796,796,0.00,0.00,0.00,0.00
797,797,0.00,0.00,0.00,0.00
798,798,0.00,0.00,0.00,0.00
799,799,0.00,0.00,0.00,0.00
800,800,0.00,0.00,0.00,0.00
801,801,0.00,0.00,0.00,0.00
802,802,0.00,0.00,0.00,0.00
803,803,0.00,0.00,0.00,0.00
804,804,0.00,0.00,0.00,0.00
805,805,0.00,0.00,0.00,0.00
806,806,0.00,0.00,0.00,0.00
807,807,0.00,0.00,0.00,0.00
808,808,0.00,0.00,0.00,0.00
809,809,0.00,0.00,0.00,0.00
810,810,0.00,0.00,0.00,0.00
811,811,0.00,0.00,0.00,0.00
812,812,0.00,0.00,0.00,0.00
813,813,0.00,0.00,0.00,0.00
814,814,0.00,0.00,0.00,0.00
815,815,0.00,0.00,0.00,0.00
816,816,0.00,0.00,0.00,0.00
817,817,0.00,0.00,0.00,0.00
818,818,0.00,0.00,0.00,0.00
819,819,0.00,0.00,0.00,0.00
820,820,0.00,0.00,0.00,0.00
821,821,0.00,0.00,0.00,0.00
822,822,0.00,0.00,0.00,0.00
823,823,0.00,0.00,0.00,0.00
824,824,0.00,0.00,0.00,0.00
825,825,0.00,0.00,0.00,0.00
826,826,0.00,0.00,0.00,0.00
827,827,0.00,0.00,0.00,0.00
828,828,0.00,0.00,0.00,0.00
829,829,0.00,0.00,0.00,0.00
830,830,0.00,0.00,0.00,0.00
831,831,0.00,0.00,0.00,0.00
832,832,0.00,0.00,0.00,0.00
833,833,0.00,0.00,0.00,0.00
834,834,0.00,0.00,0.00,0.00
835,835,0.00,0.00,0.00,0.00
836,836,0.00,0.00,0.00,0.00
837,837,0.00,0.00,0.00,0.00
838,838,0.00,0.00,0.00,0.00
839,839,0.00,0.00,0.00,0.00
840,840,0.00,0.00,0.00,0.00
841,841,0.00,0.00,0.00,0.00
842,842,0.00,0.00,0.00,0.00
843,843,0.00,0.00,0.00,0.00
844,844,0.00,0.00,0.00,0.00
845,845,0.00,0.00,0.00,0.00
846,846,0.00,0.00,0.00,0.00
847,847,0.00,0.00,0.00,0.00
848,848,0.00,0.00,0.00,0.00
849,849,0.00,0.00,0.00,0.00
850,850,0.00,0.00,0.00,0.00
851,851,0.00,0.00,0.00,0.00
852,852,0.00,0.00,0.00,0.00
853,853,0.00,0.00,0.00,0.00
854,854,0.00,0.00,0.00,0.00
855,855,0.00,0.00,0.00,0.00
856,856,0.00,0.00,0.00,0.00
857,857,0.00,0.00,0.00,0.00
858,858,0.00,0.00,0.00,0.00
859,859,0.00,0.00,0.00,0.00
860,860,0.00,0.00,0.00,0.00
861,861,0.00,0.00,0.00,0.00
862,862,0.00,0.00,0.00,0.00
863,863,0.00,0.00,0.00,0.00
864,864,0.00,0.00,0.00,0.00
865,865,0.00,0.00,0.00,0.00
866,866,0.00,0.00,0.00,0.00
867,867,0.00,0.00,0.00,0.00
868,868,0.00,0.00,0.00,0.00
869,869,0.00,0.00,0.00,0.00
870,870,0.00,0.00,0.00,0.00
871,871,0.00,0.00,0.00,0.00
872,872,0.00,0.00,0.00,0.00
873,873,0.00,0.00,0.00,0.00
874,874,0.00,0.00,0.00,0.00
875,875,0.00,0.00,0.00,0.00
876,876,0.00,0.00,0.00,0.00
877,877,0.00,0.00,0.00,0.00
878,878,0.00,0.00,0.00,0.00
879,879,0.00,0.00,0.00,0.00
880,880,0.00,0.00,0.00,0.00
881,881,0.00,0.00,0.00,0.00
882,882,0.00,0.00,0.00,0.00
883,883,0.00,0.00,0.00,0.00
884,884,0.00,0.00,0.00,0.00
885,885,0.00,0.00,0.00,0.00
886,886,0.00,0.00,0.00,0.00
887,887,0.00,0.00,0.00,0.00
888,888,0.00,0.00,0.00,0.00
889,889,0.00,0.00,0.00,0.00
890,890,0.00,0.00,0.00,0.00
891,891,0.00,0.00,0.00,0.00
892,892,0.00,0.00,0.00,0.00
893,893,0.00,0.00,0.00,0.00
894,894,0.00,0.00,0.00,0.00
895,895,0.00,0.00,0.00,0.00
896,896,0.00,0.00,0.00,0.00
897,897,0.00,0.00,0.00,0.00
898,898,0.00,0.00,0.00,0.00
899,899,0.00,0.00,0.00,0.00
900,900,0.00,0.00,0.00,0.00
901,901,0.00,0.00,0.00,0.00
902,902,0.00,0.00,0.00,0.00
903,903,0.00,0.00,0.00,0.00
904,904,0.00,0.00,0.00,0.00
905,905,0.00,0.00,0.00,0.00
906,906,0.00,0.00,0.00,0.00
907,907,0.00,0.00,0.00,0.00
908,908,0.00,0.00,0.00,0.00
909,909,0.00,0.00,0.00,0.00
910,910,0.00,0.00,0.00,0.00
911,911,0.00,0.00,0.00,0.00
912,912,0.00,0.00,0.00,0.00
913,913,0.00,0.00,0.00,0.00
914,914,0.00,0.00,0.00,0.00
915,915,0.00,0.00,0.00,0.00
916,916,0.00,0.00,0.00,0.00
917,917,0.00,0.00,0.00,0.00
918,918,0.00,0.00,0.00,0.00
919,919,0.00,0.00,0.00,0.00
920,920,0.00,0.00,0.00,0.00
921,921,0.00,0.00,0.00,0.00
922,922,0.00,0.00,0.00,0.00
923,923,0.00,0.00,0.00,0.00
924,924,0.00,0.00,0.00,0.00
925,925,0.00,0.00,0.00,0.00
926,926,0.00,0.00,0.00,0.00
927,927,0.00,0.00,0.00,0.00
928,928,0.00,0.00,0.00,0.00
929,929,0.00,0.00,0.00,0.00
930,930,0.00,0.00,0.00,0.00
931,931,0.00,0.00,0.00,0.00
932,932,0.00,0.00,0.00,0.00
933,933,0.00,0.00,0.00,0.00
934,934,0.00,0.00,0.00,0.00
935,935,0.00,0.00,0.00,0.00
936,936,0.00,0.00,0.00,0.00
937,937,0.00,0.00,0.00,0.00
938,938,0.00,0.00,0.00,0.00
939,939,0.00,0.00,0.00,0.00
940,940,0.00,0.00,0.00,0.00
941,941,0.00,0.00,0.00,0.00
942,942,0.00,0.00,0.00,0.00
943,943,0.00,0.00,0.00,0.00
944,944,0.00,0.00,0.00,0.00
945,945,0.00,0.00,0.00,0.00
946,946,0.00,0.00,0.00,0.00
947,947,0.00,0.00,0.00,0.00
948,948,0.00,0.00,0.00,0.00
949,949,0.00,0.00,0.00,0.00
950,950,0.00,0.00,0.00,0.00
951,951,0.00,0.00,0.00,0.00
952,952,0.00,0.00,0.00,0.00
953,953,0.00,0.00,0.00,0.00
954,954,0.00,0.00,0.00,0.00
955,955,0.00,0.00,0.00,0.00
956,956,0.00,0.00,0.00,0.00
957,957,0.00,0.00,0.00,0.00
958,958,0.00,0.00,0.00,0.00
959,959,0.00,0.00,0.00,0.00
960,960,0.00,0.00,0.00,0.00
961,961,0.00,0.00,0.00,0.00
962,962,0.00,0.00,0.00,0.00
963,963,0.00,0.00,0.00,0.00
964,964,0.00,0.00,0.00,0.00
965,965,0.00,0.00,0.00,0.00
966,966,0.00,0.00,0.00,0.00
967,967,0.00,0.00,0.00,0.00
968,968,0.00,0.00,0.00,0.00
969,969,0.00,0.00,0.00,0.00
970,970,0.00,0.00,0.00,0.00
971,971,0.00,0.00,0.00,0.00
972,972,0.00,0.00,0.00,0.00
973,973,0.00,0.00,0.00,0.00
974,974,0.00,0.00,0.00,0.00
975,975,0.00,0.00,0.00,0.00
976,976,0.00,0.00,0.00,0.00
977,977,0.00,0.00,0.00,0.00
978,978,0.00,0.00,0.00,0.00
979,979,0.00,0.00,0.00,0.00
980,980,0.00,0.00,0.00,0.00
981,981,0.00,0.00,0.00,0.00
982,982,0.00,0.00,0.00,0.00
983,983,0.00,0.00,0.00,0.00
984,984,0.00,0.00,0.00,0.00
985,985,0.00,0.00,0.00,0.00
986,986,0.00,0.00,0.00,0.00
987,987,0.00,0.00,0.00,0.00
988,988,0.00,0.00,0.00,0.00
989,989,0.00,0.00,0.00,0.00
990,990,0.00,0.00,0.00,0.00
991,991,0.00,0.00,0.00,0.00
992,992,0.00,0.00,0.00,0.00
993,993,0.00,0.00,0.00,0.00
994,994,0.00,0.00,0.00,0.00
995,995,0.00,0.00,0.00,0.00
996,996,0.00,0.00,0.00,0.00
997,997,0.00,0.00,0.00,0.00
998,998,0.00,0.00,0.00,0.00
999,999,0.00,0.00,0.00,0.00
1000,1000,0.00,0.00,0.00,0.00
1001,1001,0.00,0.00,0.00,0.00
1002,1002,0.00,0.00,0.00,0.00
1003,1003,0.00,0.00,0.00,0.00
1004,1004,0.00,0.00,0.00,0.00
1005,1005,0.00,0.00,0.00,0.00
1006,1006,0.00,0.00,0.00,0.00
1007,1007,0.00,0.00,0.00,0.00
1008,1008,0.00,0.00,0.00,0.00
1009,1009,0.00,0.00,0.00,0.00
1010,1010,0.00,0.00,0.00,0.00
1011,1011,0.00,0.00,0.00,0.00
1012,1012,0.00,0.00,0.00,0.00
1013,1013,0.00,0.00,0.00,0.00
1014,1014,0.00,0.00,0.00,0.00
1015,1015,0.00,0.00,0.00,0.00
1016,1016,0.00,0.00,0.00,0.00
1017,1017,0.00,0.00,0.00,0.00
1018,1018,0.00,0.00,0.00,0.00
1019,1019,0.00,0.00,0.00,0.00
1020,1020,0.00,0.00,0.00,0.00
1021,1021,0.00,0.00,0.00,0.00
1022,1022,0.00,0.00,0.00,0.00
1023,1023,0.00,0.00,0.00,0.00
1024,1024,0.00,0.00,0.00,0.00
1025,1025,0.00,0.00,0.00,0.00
1026,1026,0.00,0.00,0.00,0.00
1027,1027,0.00,0.00,0.00,0.00
1028,1028,0.00,0.00,0.00,0.00
1029,1029,0.00,0.00,0.00,0.00
1030,1030,0.00,0.00,0.00,0.00
1031,1031,0.00,0.00,0.00,0.00
1032,1032,0.00,0.00,0.00,0.00
1033,1033,0.00,0.00,0.00,0.00
1034,1034,0.00,0.00,0.00,0.00
1035,1035,0.00,0.00,0.00,0.00
1036,1036,0.00,0.00,0.00,0.00
1037,1037,0.00,0.00,0.00,0.00
1038,1038,0.00,0.00,0.00,0.00
1039,1039,0.00,0.00,0.00,0.00
1040,1040,0.00,0.00,0.00,0.00
1041,1041,0.00,0.00,0.00,0.00
1042,1042,0.00,0.00,0.00,0.00
1043,1043,0.00,0.00,0.00,0.00
1044,1044,0.00,0.00,0.00,0.00
1045,1045,0.00,0.00,0.00,0.00
1046,1046,0.00,0.00,0.00,0.00
1047,1047,0.00,0.00,0.00,0.00
1048,1048,0.00,0.00,0.00,0.00
1049,1049,0.00,0.00,0.00,0.00
1050,1050,0.00,0.00,0.00,0.00
1051,1051,0.00,0.00,0.00,0.00
1052,1052,0.00,0.00,0.00,0.00
1053,1053,0.00,0.00,0.00,0.00
1054,1054,0.00,0.00,0.00,0.00
1055,1055,0.00,0.00,0.00,0.00
1056,1056,0.00,0.00,0.00,0.00
1057,1057,0.00,0.00,0.00,0.00
1058,1058,0.00,0.00,0.00,0.00
1059,1059,0.00,0.00,0.00,0.00
1060,1060,0.00,0.00,0.00,0.00
1061,1061,0.00,0.00,0.00,0.00
1062,1062,0.00,0.00,0.00,0.00
1063,1063,0.00,0.00,0.00,0.00
1064,1064,0.00,0.00,0.00,0.00
1065,1065,0.00,0.00,0.00,0.00
1066,1066,0.00,0.00,0.00,0.00
1067,1067,0.00,0.00,0.00,0.00
1068,1068,0.00,0.00,0.00,0.00
1069,1069,0.00,0.00,0.00,0.00
1070,1070,0.00,0.00,0.00,0.00
1071,1071,0.00,0.00,0.00,0.00
1072,1072,0.00,0.00,0.00,0.00
1073,1073,0.00,0.00,0.00,0.00
1074,1074,0.00,0.00,0.00,0.00
1075,1075,0.00,0.00,0.00,0.00
1076,1076,0.00,0.00,0.00,0.00
1077,1077,0.00,0.00,0.00,0.00
1078,1078,0.00,0.00,0.00,0.00
1079,1079,0.00,0.00,0.00,0.00
1080,1080,0.00,0.00,0.00,0.00
1081,1081,0.00,0.00,0.00,0.00
1082,1082,0.00,0.00,0.00,0.00
1083,1083,0.00,0.00,0.00,0.00
1084,1084,0.00,0.00,0.00,0.00
1085,1085,0.00,0.00,0.00,0.00
1086,1086,0.00,0.00,0.00,0.00
1087,1087,0.00,0.00,0.00,0.00
1088,1088,0.00,0.00,0.00,0.00
1089,1089,0.00,0.00,0.00,0.00
1090,1090,0.00,0.00,0.00,0.00
1091,1091,0.00,0.00,0.00,0.00
1092,1092,0.00,0.00,0.00,0.00
1093,1093,0.00,0.00,0.00,0.00
1094,1094,0.00,0.00,0.00,0.00
1095,1095,0.00,0.00,0.00,0.00
1096,1096,0.00,0.00,0.00,0.00
1097,1097,0.00,0.00,0.00,0.00
1098,1098,0.00,0.00,0.00,0.00
1099,1099,0.00,0.00,0.00,0.00
1100,1100,0.00,0.00,0.00,0.00
1101,1101,0.00,0.00,0.00,0.00
1102,1102,0.00,0.00,0.00,0.00
1103,1103,0.00,0.00,0.00,0.00
1104,1104,0.00,0.00,0.00,0.00
1105,1105,0.00,0.00,0.00,0.00
1106,1106,0.00,0.00,0.00,0.00
1107,1107,0.00,0.00,0.00,0.00
1108,1108,0.00,0.00,0.00,0.00
1109,1109,0.00,0.00,0.00,0.00
1110,1110,0.00,0.00,0.00,0.00
1111,1111,0.00,0.00,0.00,0.00
1112,1112,0.00,0.00,0.00,0.00
1113,1113,0.00,0.00,0.00,0.00
1114,1114,0.00,0.00,0.00,0.00
1115,1115,0.00,0.00,0.00,0.00
1116,1116,0.00,0.00,0.00,0.00
1117,1117,0.00,0.00,0.00,0.00
1118,1118,0.00,0.00,0.00,0.00
1119,1119,0.00,0.00,0.00,0.00
1120,1120,0.00,0.00,0.00,0.00
1121,1121,0.00,0.00,0.00,0.00
1122,1122,0.00,0.00,0.00,0.00
1123,1123,0.00,0.00,0.00,0.00
1124,1124,0.00,0.00,0.00,0.00
1125,1125,0.00,0.00,0.00,0.00
1126,1126,0.00,0.00,0.00,0.00
1127,1127,0.00,0.00,0.00,0.00
1128,1128,0.00,0.00,0.00,0.00
1129,1129,0.00,0.00,0.00,0.00
1130,1130,0.00,0.00,0.00,0.00
1131,1131,0.00,0.00,0.00,0.00
1132,1132,0.00,0.00,0.00,0.00
1133,1133,0.00,0.00,0.00,0.00
1134,1134,0.00,0.00,0.00,0.00
1135,1135,0.00,0.00,0.00,0.00
1136,1136,0.00,0.00,0.00,0.00
1137,1137,0.00,0.00,0.00,0.00
1138,1138,0.00,0.00,0.00,0.00
1139,1139,0.00,0.00,0.00,0.00
1140,1140,0.00,0.00,0.00,0.00
1141,1141,0.00,0.00,0.00,0.00
1142,1142,0.00,0.00,0.00,0.00
1143,1143,0.00,0.00,0.00,0.00
1144,1144,0.00,0.00,0.00,0.00
1145,1145,0.00,0.00,0.00,0.00
1146,1146,0.00,0.00,0.00,0.00
1147,1147,0.00,0.00,0.00,0.00
1148,1148,0.00,0.00,0.00,0.00
1149,1149,0.00,0.00,0.00,0.00
1150,1150,0.00,0.00,0.00,0.00
1151,1151,0.00,0.00,0.00,0.00
1152,1152,0.00,0.00,0.00,0.00
1153,1153,0.00,0.00,0.00,0.00
1154,1154,0.00,0.00,0.00,0.00
1155,1155,0.00,0.00,0.00,0.00
1156,1156,0.00,0.00,0.00,0.00
1157,1157,0.00,0.00,0.00,0.00
1158,1158,0.00,0.00,0.00,0.00
1159,1159,0.00,0.00,0.00,0.00
1160,1160,0.00,0.00,0.00,0.00
1161,1161,0.00,0.00,0.00,0.00
1162,1162,0.00,0.00,0.00,0.00
1163,1163,0.00,0.00,0.00,0.00
1164,1164,0.00,0.00,0.00,0.00
1165,1165,0.00,0.00,0.00,0.00
1166,1166,0.00,0.00,0.00,0.00
1167,1167,0.00,0.00,0.00,0.00
1168,1168,0.00,0.00,0.00,0.00
1169,1169,0.00,0.00,0.00,0.00
1170,1170,0.00,0.00,0.00,0.00
1171,1171,0.00,0.00,0.00,0.00
1172,1172,0.00,0.00,0.00,0.00
1173,1173,0.00,0.00,0.00,0.00
1174,1174,0.00,0.00,0.00,0.00
1175,1175,0.00,0.00,0.00,0.00
1176,1176,0.00,0.00,0.00,0.00
1177,1177,0.00,0.00,0.00,0.00
1178,1178,0.00,0.00,0.00,0.00
1179,1179,0.00,0.00,0.00,0.00
1180,1180,0.00,0.00,0.00,0.00
1181,1181,0.00,0.00,0.00,0.00
1182,1182,0.00,0.00,0.00,0.00
1183,1183,0.00,0.00,0.00,0.00
1184,1184,0.00,0.00,0.00,0.00
1185,1185,0.00,0.00,0.00,0.00
1186,1186,0.00,0.00,0.00,0.00
1187,1187,0.00,0.00,0.00,0.00
1188,1188,0.00,0.00,0.00,0.00
1189,1189,0.00,0.00,0.00,0.00
1190,1190,0.00,0.00,0.00,0.00
1191,1191,0.00,0.00,0.00,0.00
1192,1192,0.00,0.00,0.00,0.00
1193,1193,0.00,0.00,0.00,0.00
1194,1194,0.00,0.00,0.00,0.00
1195,1195,0.00,0.00,0.00,0.00
1196,1196,0.00,0.00,0.00,0.00
1197,1197,0.00,0.00,0.00,0.00
1198,1198,0.00,0.00,0.00,0.00
1199,1199,0.00,0.00,0.00,0.00
1200,1200,0.00,0.00,0.00,0.00
1201,1201,0.00,0.00,0.00,0.00
1202,1202,0.00,0.00,0.00,0.00
1203,1203,0.00,0.00,0.00,0.00
1204,1204,0.00,0.00,0.00,0.00
1205,1205,0.00,0.00,0.00,0.00
1206,1206,0.00,0.00,0.00,0.00
1207,1207,0.00,0.00,0.00,0.00
1208,1208,0.00,0.00,0.00,0.00
1209,1209,0.00,0.00,0.00,0.00
1210,1210,0.00,0.00,0.00,0.00
1211,1211,0.00,0.00,0.00,0.00
1212,1212,0.00,0.00,0.00,0.00
1213,1213,0.00,0.00,0.00,0.00
1214,1214,0.00,0.00,0.00,0.00
1215,1215,0.00,0.00,0.00,0.00
1216,1216,0.00,0.00,0.00,0.00
1217,1217,0.00,0.00,0.00,0.00
1218,1218,0.00,0.00,0.00,0.00
1219,1219,0.00,0.00,0.00,0.00
1220,1220,0.00,0.00,0.00,0.00
1221,1221,0.00,0.00,0.00,0.00
1222,1222,0.00,0.00,0.00,0.00
1223,1223,0.00,0.00,0.00,0.00
1224,1224,0.00,0.00,0.00,0.00
1225,1225,0.00,0.00,0.00,0.00
1226,1226,0.00,0.00,0.00,0.00
1227,1227,0.00,0.00,0.00,0.00
1228,1228,0.00,0.00,0.00,0.00
1229,1229,0.00,0.00,0.00,0.00
1230,1230,0.00,0.00,0.00,0.00
1231,1231,0.00,0.00,0.00,0.00
1232,1232,0.00,0.00,0.00,0.00
1233,1233,0.00,0.00,0.00,0.00
1234,1234,0.00,0.00,0.00,0.00
1235,1235,0.00,0.00,0.00,0.00
1236,1236,0.00,0.00,0.00,0.00
1237,1237,0.00,0.00,0.00,0.00
1238,1238,0.00,0.00,0.00,0.00
1239,1239,0.00,0.00,0.00,0.00
1240,1240,0.00,0.00,0.00,0.00
1241,1241,0.00,0.00,0.00,0.00
1242,1242,0.00,0.00,0.00,0.00
1243,1243,0.00,0.00,0.00,0.00
1244,1244,0.00,0.00,0.00,0.00
1245,1245,0.00,0.00,0.00,0.00
1246,1246,0.00,0.00,0.00,0.00
1247,1247,0.00,0.00,0.00,0.00
1248,1248,0.00,0.00,0.00,0.00
1249,1249,0.00,0.00,0.00,0.00
1250,1250,0.00,0.00,0.00,0.00
1251,1251,0.00,0.00,0.00,0.00
1252,1252,0.00,0.00,0.00,0.00
1253,1253,0.00,0.00,0.00,0.00
1254,1254,0.00,0.00,0.00,0.00
1255,1255,0.00,0.00,0.00,0.00
1256,1256,0.00,0.00,0.00,0.00
1257,1257,0.00,0.00,0.00,0.00
1258,1258,0.00,0.00,0.00,0.00
1259,1259,0.00,0.00,0.00,0.00
1260,1260,0.00,0.00,0.00,0.00
1261,1261,0.00,0.00,0.00,0.00
1262,1262,0.00,0.00,0.00,0.00
1263,1263,0.00,0.00,0.00,0.00
1264,1264,0.00,0.00,0.00,0.00
1265,1265,0.00,0.00,0.00,0.00
1266,1266,0.00,0.00,0.00,0.00
1267,1267,0.00,0.00,0.00,0.00
1268,1268,0.00,0.00,0.00,0.00
1269,1269,0.00,0.00,0.00,0.00
1270,1270,0.00,0.00,0.00,0.00
1271,1271,0.00,0.00,0.00,0.00
1272,1272,0.00,0.00,0.00,0.00
1273,1273,0.00,0.00,0.00,0.00
1274,1274,0.00,0.00,0.00,0.00
1275,1275,0.00,0.00,0.00,0.00
1276,1276,0.00,0.00,0.00,0.00
1277,1277,0.00,0.00,0.00,0.00
1278,1278,0.00,0.00,0.00,0.00
1279,1279,0.00,0.00,0.00,0.00
1280,1280,0.00,0.00,0.00,0.00
1281,1281,0.00,0.00,0.00,0.00
1282,1282,0.00,0.00,0.00,0.00
1283,1283,0.00,0.00,0.00,0.00
1284,1284,0.00,0.00,0.00,0.00
1285,1285,0.00,0.00,0.00,0.00
1286,1286,0.00,0.00,0.00,0.00
1287,1287,0.00,0.00,0.00,0.00
1288,1288,0.00,0.00,0.00,0.00
1289,1289,0.00,0.00,0.00,0.00
1290,1290,0.00,0.00,0.00,0.00
1291,1291,0.00,0.00,0.00,0.00
1292,1292,0.00,0.00,0.00,0.00
1293,1293,0.00,0.00,0.00,0.00
1294,1294,0.00,0.00,0.00,0.00
1295,1295,0.00,0.00,0.00,0.00
1296,1296,0.00,0.00,0.00,0.00
1297,1297,0.00,0.00,0.00,0.00
1298,1298,0.00,0.00,0.00,0.00
1299,1299,0.00,0.00,0.00,0.00
1300,1300,0.00,0.00,0.00,0.00
1301,1301,0.00,0.00,0.00,0.00
1302,1302,0.00,0.00,0.00,0.00
1303,1303,0.00,0.00,0.00,0.00
1304,1304,0.00,0.00,0.00,0.00
1305,1305,0.00,0.00,0.00,0.00
1306,1306,0.00,0.00,0.00,0.00
1307,1307,0.00,0.00,0.00,0.00
1308,1308,0.00,0.00,0.00,0.00
1309,1309,0.00,0.00,0.00,0.00
1310,1310,0.00,0.00,0.00,0.00
1311,1311,0.00,0.00,0.00,0.00
1312,1312,0.00,0.00,0.00,0.00
1313,1313,0.00,0.00,0.00,0.00
1314,1314,0.00,0.00,0.00,0.00
1315,1315,0.00,0.00,0.00,0.00
1316,1316,0.00,0.00,0.00,0.00
1317,1317,0.00,0.00,0.00,0.00
1318,1318,0.00,0.00,0.00,0.00
1319,1319,0.00,0.00,0.00,0.00
1320,1320,0.00,0.00,0.00,0.00
1321,1321,0.00,0.00,0.00,0.00
1322,1322,0.00,0.00,0.00,0.00
1323,1323,0.00,0.00,0.00,0.00
1324,1324,0.00,0.00,0.00,0.00
1325,1325,0.00,0.00,0.00,0.00
1326,1326,0.00,0.00,0.00,0.00
1327,1327,0.00,0.00,0.00,0.00
1328,1328,0.00,0.00,0.00,0.00
1329,1329,0.00,0.00,0.00,0.00
1330,1330,0.00,0.00,0.00,0.00
1331,1331,0.00,0.00,0.00,0.00
1332,1332,0.00,0.00,0.00,0.00
1333,1333,0.00,0.00,0.00,0.00
1334,1334,0.00,0.00,0.00,0.00
1335,1335,0.00,0.00,0.00,0.00
1336,1336,0.00,0.00,0.00,0.00
1337,1337,0.00,0.00,0.00,0.00
1338,1338,0.00,0.00,0.00,0.00
1339,1339,0.00,0.00,0.00,0.00
1340,1340,0.00,0.00,0.00,0.00
1341,1341,0.00,0.00,0.00,0.00
1342,1342,0.00,0.00,0.00,0.00
1343,1343,0.00,0.00,0.00,0.00
1344,1344,0.00,0.00,0.00,0.00
1345,1345,0.00,0.00,0.00,0.00
1346,1346,0.00,0.00,0.00,0.00
1347,1347,0.00,0.00,0.00,0.00
1348,1348,0.00,0.00,0.00,0.00
1349,1349,0.00,0.00,0.00,0.00
1350,1350,0.00,0.00,0.00,0.00
1351,1351,0.00,0.00,0.00,0.00
1352,1352,0.00,0.00,0.00,0.00
1353,1353,0.00,0.00,0.00,0.00
1354,1354,0.00,0.00,0.00,0.00
1355,1355,0.00,0.00,0.00,0.00
1356,1356,0.00,0.00,0.00,0.00
1357,1357,0.00,0.00,0.00,0.00
1358,1358,0.00,0.00,0.00,0.00
1359,1359,0.00,0.00,0.00,0.00
1360,1360,0.00,0.00,0.00,0.00
